gid,genus,species,x,y
808289,Quercus,oleoides,-94.4908,18.061195
808290,Quercus,oleoides,-97.66,19.9366666666667
808292,Quercus,oleoides,-96.375,17.8583333333333
808293,Quercus,oleoides,-93.3911111111111,16.8
808294,Quercus,oleoides,-93.4166666666667,16.8166666666667
808295,Quercus,oleoides,-96.425555555556,19.671944444444
808297,Quercus,oleoides,-97.9833333333333,23.15
808298,Quercus,oleoides,-91.06,17.83
808299,Quercus,oleoides,-95.0123416666667,16.9831666666667
808301,Quercus,oleoides,-95.7416666666667,17.625
808303,Quercus,oleoides,-91.8708333333333,17.7583333333333
808304,Quercus,oleoides,-92.075,17.7083333333333
808306,Quercus,oleoides,-92.73,16.82
808307,Quercus,oleoides,-97.8777777777778,22.2747222222222
808308,Quercus,oleoides,-95.2191666666667,18.4402777777778
808309,Quercus,oleoides,-96.7769444444444,19.8661111111111
808311,Quercus,oleoides,-98.8038888888889,21.2722194444444
808313,Quercus,oleoides,-98.1222222222222,23.225
808314,Quercus,oleoides,-96.6958333333333,20.1308333333333
808315,Quercus,oleoides,-93.4333333333333,16.8666666666667
808316,Quercus,oleoides,-97.8861111111111,22.3547222222222
808318,Quercus,oleoides,-100.43666666667,20.551666666667
808320,Quercus,oleoides,-99.325,23.1916666666667
808325,Quercus,oleoides,-95.7202777777778,17.6922222222222
808326,Quercus,oleoides,-95.1583333333333,18.1583333333333
808328,Quercus,oleoides,-96.825,19.425
808329,Quercus,oleoides,-97.725,20.4777777777778
808332,Quercus,oleoides,-100.43666666667,20.551666666667
808334,Quercus,oleoides,-95.0094444444444,16.885
808335,Quercus,oleoides,-97.9566666666667,21.2611111111111
808337,Quercus,oleoides,-93.6518333333333,17.7651305555556
808339,Quercus,oleoides,-97.82,22.23
808342,Quercus,oleoides,-97.4586111111111,20.0725
808343,Quercus,oleoides,-100.436666666667,20.5516666666667
808344,Quercus,oleoides,-97.8802777777778,20.3833333333333
808346,Quercus,oleoides,-92.0422222222222,17.5713888888889
808348,Quercus,oleoides,-97.475,19.8583333333333
808349,Quercus,oleoides,-97.8777777777778,22.2747222222222
808351,Quercus,oleoides,-96.725,19.9216666666667
808355,Quercus,oleoides,-98.2838888888889,20.5763888888889
808359,Quercus,oleoides,-93.4583333333333,16.875
808361,Quercus,oleoides,-96.776944444444,19.866111111111
808362,Quercus,oleoides,-92.0916666666667,17.7083333333333
808363,Quercus,oleoides,-97.9091333333333,22.4043861111111
808364,Quercus,oleoides,-91.9944444444444,17.5402777777778
808365,Quercus,oleoides,-97.88,22.31
808366,Quercus,oleoides,-98.01472,23.11389
808367,Quercus,oleoides,-93.75,17.53
808369,Quercus,oleoides,-97.45,19.8833333333333
808370,Quercus,oleoides,-96.625,19.9916666666667
808373,Quercus,oleoides,-95.0916666666667,18.125
808374,Quercus,oleoides,-97.727785,20.479643
808376,Quercus,oleoides,-95.82,17.8152777777778
808382,Quercus,oleoides,-96.4255555555556,19.6719444444444
808383,Quercus,oleoides,-93.77,17.14
808385,Quercus,oleoides,-95.8113888888889,17.8302777777778
808386,Quercus,oleoides,-89,18
808388,Quercus,oleoides,-96.7,19.35
808390,Quercus,oleoides,-97.8033333333333,22.1105555555556
808391,Quercus,oleoides,-97.7038888888889,20.4519444444444
808392,Quercus,oleoides,-93.63,17.78
808394,Quercus,oleoides,-96.8486111111111,19.4205555555556
808396,Quercus,oleoides,-98.0102777777778,22.1861111111111
808400,Quercus,oleoides,-96.325,18.2916666666667
808402,Quercus,oleoides,-91.9916666666667,17.5083333333333
808404,Quercus,oleoides,-93.6258333333333,17.7933333333333
808406,Quercus,oleoides,-97.87,22.285
808409,Quercus,oleoides,-93.45,16.8861111111111
808410,Quercus,oleoides,-94.1083333333333,18.0583333333333
808411,Quercus,oleoides,-96.8133333333333,19.6533333333333
808412,Quercus,oleoides,-97.725,20.4777777777778
808413,Quercus,oleoides,-98.2838888888889,20.5763888888889
808414,Quercus,oleoides,-95.7583333333333,17.775
808415,Quercus,oleoides,-98.7916694444444,21.2882416666667
808416,Quercus,oleoides,-96.825,19.4305555555556
808417,Quercus,oleoides,-98.0333333333333,23.0166666666667
808418,Quercus,oleoides,-93.37,16.9313888888889
808420,Quercus,oleoides,-92.11,16.96
808423,Quercus,oleoides,-97.8583333333333,21.675
808424,Quercus,oleoides,-97.7916666666667,22.1416666666667
808425,Quercus,oleoides,-93.65,17.76
808428,Quercus,oleoides,-92.7308333333333,17.1402777777778
808430,Quercus,oleoides,-100.43666666667,20.551666666667
808431,Quercus,oleoides,-96.725,19.921666666667
808432,Quercus,oleoides,-97.8844444444444,21.1852777777778
808433,Quercus,oleoides,-94.68,16.93
808435,Quercus,oleoides,-94.8583333333333,18.2916666666667
808436,Quercus,oleoides,-94.8891666666667,18.2583333333333
808438,Quercus,oleoides,-95.2916666666667,18.5916666666667
808439,Quercus,oleoides,-94.4352777777778,18.1377777777778
808441,Quercus,oleoides,-94.5083333333333,18.125
808443,Quercus,oleoides,-97.88,22.31
808444,Quercus,oleoides,-98.0558083333333,23.0111222222222
808445,Quercus,oleoides,-96.777,19.866
808448,Quercus,oleoides,-93.3736111111111,16.7741666666667
808450,Quercus,oleoides,-94.925,17.9416666666667
808451,Quercus,oleoides,-94.9194444444445,17.9247222222222
808452,Quercus,oleoides,-93.3366666666667,18.1036111111111
808453,Quercus,oleoides,-97.8583333333333,20.7416666666667
808454,Quercus,oleoides,-92.0166666666667,17.55
808456,Quercus,oleoides,-96.1347222222222,19.0375
808457,Quercus,oleoides,-96.776944444444,19.866111111111
808458,Quercus,oleoides,-95.7552777777778,17.7594444444444
808459,Quercus,oleoides,-96.414444444444,19.667777777778
808461,Quercus,oleoides,-98.2572222222222,21.0633333333333
808463,Quercus,oleoides,-93.6605555555556,17.7533333333333
808464,Quercus,oleoides,-98.675,21.2083333333333
808465,Quercus,oleoides,-96.7355555555555,19.5363888888889
808466,Quercus,oleoides,-94.637,17.995
808468,Quercus,oleoides,-91.0680555555556,17.7808333333333
808469,Quercus,oleoides,-97.8743222222222,22.2664
808471,Quercus,oleoides,-100.43666666667,20.551666666667
808472,Quercus,oleoides,-97.82,22.23
808473,Quercus,oleoides,-94.72,17.94
808476,Quercus,oleoides,-97.6822222222222,20.4652777777778
808478,Quercus,oleoides,-98.9680555555556,21.4894444444444
808479,Quercus,oleoides,-97.4586111111111,20.0725
808480,Quercus,oleoides,-93.3888888888889,16.7916666666667
808482,Quercus,oleoides,-96.6583333333333,18.825
808483,Quercus,oleoides,-96.72,18.8113888888889
808485,Quercus,oleoides,-99.75,21.516666666667
808486,Quercus,oleoides,-92.8152777777778,17.2861111111111
808487,Quercus,oleoides,-91.9916694444444,17.5367666666667
808488,Quercus,oleoides,-96.777,19.866
808489,Quercus,oleoides,-95.7947222222222,17.7847222222222
808490,Quercus,oleoides,-97.9016666666667,22.4861111111111
808492,Quercus,oleoides,-96.9416666666667,19.3916666666667
808493,Quercus,oleoides,-94.1083333333333,17.9083333333333
808494,Quercus,oleoides,-97.75002,20.44593
808495,Quercus,oleoides,-96.9933333333333,19.3391666666667
808496,Quercus,oleoides,-98.33,20.43
808497,Quercus,oleoides,-97.8743222222222,22.2664
808501,Quercus,oleoides,-93.4916666666667,17.875
808502,Quercus,oleoides,-94.6836111111111,16.9336111111111
808503,Quercus,oleoides,-98.2155555555556,20.6825
808504,Quercus,oleoides,-92.5938888888889,17.7455555555556
808505,Quercus,oleoides,-95.2641666666667,16.8366666666667
808506,Quercus,oleoides,-97.0677777777778,20.0455555555556
808507,Quercus,oleoides,-91.7583333333333,16.8791666666667
808508,Quercus,oleoides,-95.825,17.8583333333333
808510,Quercus,oleoides,-96.7416666666667,19.4583333333333
808511,Quercus,oleoides,-96.725,19.921666666667
808514,Quercus,oleoides,-97.94,22.56
808515,Quercus,oleoides,-95.03,16.81
808517,Quercus,oleoides,-96.8416666666667,19.425
808518,Quercus,oleoides,-97.725,20.4777777777778
808519,Quercus,oleoides,-96.8002777777778,20.2538888888889
808520,Quercus,oleoides,-97.4344444444444,21.3625
808522,Quercus,oleoides,-96.725,19.9416666666667
808523,Quercus,oleoides,-98.725,21.2916666666667
808530,Quercus,oleoides,-94.8527777777778,18.2583333333333
808531,Quercus,oleoides,-95.7580555555556,17.7652777777778
808532,Quercus,oleoides,-97.6861111111111,20.4894444444444
808534,Quercus,oleoides,-96.9583333333333,19.1583333333333
808535,Quercus,oleoides,-96.725,19.9216666666667
808537,Quercus,oleoides,-97.6216666666667,19.955
808538,Quercus,oleoides,-93.4588888888889,16.8961111111111
808539,Quercus,oleoides,-98.1222222222222,23.225
808542,Quercus,oleoides,-96.4144444444444,19.6677777777778
808543,Quercus,oleoides,-92.0372222222222,17.6730555555556
808544,Quercus,oleoides,-91.9838888888889,17.7055555555556
808545,Quercus,oleoides,-96.72,18.8113888888889
808546,Quercus,oleoides,-97.0416666666667,19.525
808547,Quercus,oleoides,-92.025,17.7083333333333
808548,Quercus,oleoides,-99.75,21.517
808549,Quercus,oleoides,-92.6516666666667,17.2163888888889
808550,Quercus,oleoides,-94.6369444444444,17.9952777777778
808551,Quercus,oleoides,-98.725,21.2916666666667
808553,Quercus,oleoides,-94.5491666666667,17.9566666666667
808556,Quercus,oleoides,-97.8777777777778,22.2747222222222
808557,Quercus,oleoides,-98.3294444444444,23.2816666666667
808559,Quercus,oleoides,-98.630475,21.199716
808560,Quercus,oleoides,-97.8075,22.1091666666667
808561,Quercus,oleoides,-96.073019,18.128369
808562,Quercus,oleoides,-97.8738888888889,21.1844444444444
808564,Quercus,oleoides,-96.725,19.922
808569,Quercus,oleoides,-95.72472,17.58056
808570,Quercus,oleoides,-94.9,18.5180555555556
808571,Quercus,oleoides,-95.2916666666667,18.5916666666667
808572,Quercus,oleoides,-97.2594444444444,20.0625
808573,Quercus,oleoides,-93.45,16.8861111111111
808574,Quercus,oleoides,-92.7163888888889,17.1180555555556
808575,Quercus,oleoides,-96.6825,18.8169444444444
808576,Quercus,oleoides,-96.725,19.922
808577,Quercus,oleoides,-97.0336111111111,19.5169444444444
808579,Quercus,oleoides,-96.7769444444444,19.8661111111111
808583,Quercus,oleoides,-92.775,17.9416666666667
808584,Quercus,oleoides,-93.5991666666667,17.7327777777778
808586,Quercus,oleoides,-97.0066666666667,20.0975
808587,Quercus,oleoides,-95.8336111111111,17.8033333333333
808588,Quercus,oleoides,-97.2972222222222,18.8569444444444
808589,Quercus,oleoides,-96.0416666666667,18.125
808590,Quercus,oleoides,-96.9583333333333,19.4583333333333
808591,Quercus,oleoides,-96.8513888888889,18.0666666666667
808592,Quercus,oleoides,-96.7677777777778,19.8872222222222
808594,Quercus,oleoides,-95.0255555555556,17.2486111111111
808598,Quercus,oleoides,-94.8236111111111,17.8286111111111
808599,Quercus,oleoides,-95.8008333333333,18.3733333333333
808600,Quercus,oleoides,-95.1480555555556,18.0608333333333
808601,Quercus,oleoides,-97.8461111111111,22.2863888888889
808602,Quercus,oleoides,-95.2916666666667,18.5916666666667
808604,Quercus,oleoides,-97.6383305555556,19.1730611111111
808610,Quercus,oleoides,-94.8783333333333,18.4119444444444
808611,Quercus,oleoides,-97.1991666666667,20.1369444444444
808613,Quercus,oleoides,-92.1361111111111,16.1194444444444
808614,Quercus,oleoides,-95.8305555555555,17.8338888888889
808615,Quercus,oleoides,-93.375,16.7625
808616,Quercus,oleoides,-96.7894444444444,19.4811111111111
808617,Quercus,oleoides,-98.875,21.2083333333333
808618,Quercus,oleoides,-92.0025,17.6077777777778
808620,Quercus,oleoides,-96.64,19.78
808622,Quercus,oleoides,-98.7577777777778,21.2483333333333
808623,Quercus,oleoides,-91.9458333333333,17.5944444444444
808624,Quercus,oleoides,-93.5291666666667,16.5986111111111
808625,Quercus,oleoides,-96.7280555555556,19.9233333333333
808626,Quercus,oleoides,-97.0694444444444,19.5125
808627,Quercus,oleoides,-93.37,16.79
808628,Quercus,oleoides,-96.8336111111111,19.1519444444444
808629,Quercus,oleoides,-93.7305555555556,16.725
808630,Quercus,oleoides,-96.85,19.2
808633,Quercus,oleoides,-97.7866666666667,21.8022222222222
808635,Quercus,oleoides,-93.38,16.78
808636,Quercus,oleoides,-97.8102777777778,22.1888888888889
808639,Quercus,oleoides,-96.4255555555556,19.6719444444444
808641,Quercus,oleoides,-98.875,21.4416666666667
808642,Quercus,oleoides,-96.7183333333333,18.81
808645,Quercus,oleoides,-96.425,19.6583333333333
808647,Quercus,oleoides,-95.6916666666667,17.7083333333333
808648,Quercus,oleoides,-98.26139,21.06167
808649,Quercus,oleoides,-96.93861,19.39833
808651,Quercus,oleoides,-96.625,19.9916666666667
808652,Quercus,oleoides,-99.3847222222222,21.9466666666667
808653,Quercus,oleoides,-98.2416666666667,22.8916666666667
808654,Quercus,oleoides,-97.0066666666667,20.0930555555556
808655,Quercus,oleoides,-92.6875,17.1722222222222
808657,Quercus,oleoides,-93.6347222222222,17.7819444444444
808661,Quercus,oleoides,-95.0416666666667,18.3583333333333
808663,Quercus,oleoides,-91.7669444444444,17.7494444444444
808664,Quercus,oleoides,-95.2916666666667,18.5916666666667
808665,Quercus,oleoides,-93.4588888888889,16.8961111111111
808666,Quercus,oleoides,-96.9083333333333,19.1083333333333
808668,Quercus,oleoides,-91.5930555555556,16.8930555555556
808669,Quercus,oleoides,-93.45,16.88
808670,Quercus,oleoides,-93.45,16.88
808671,Quercus,oleoides,-92.1888888888889,17.0333333333333
808673,Quercus,oleoides,-96.7583333333333,19.4583333333333
808675,Quercus,oleoides,-96.775,19.9083333333333
808677,Quercus,oleoides,-96.8583333333333,19.925
808678,Quercus,oleoides,-96.426,19.672
808679,Quercus,oleoides,-96.8583333333333,19.925
808680,Quercus,oleoides,-96.1494444444444,18.0927777777778
808682,Quercus,oleoides,-96.475,19.7916666666667
808683,Quercus,oleoides,-92.6833333333333,17.1166666666667
808686,Quercus,oleoides,-96.7769444444444,19.8661111111111
808687,Quercus,oleoides,-96.0916666666667,18.7916666666667
808689,Quercus,oleoides,-96.4583333333333,19.7916666666667
808690,Quercus,oleoides,-94.925,17.9416666666667
808691,Quercus,oleoides,-94.4083333333333,18.125
808692,Quercus,oleoides,-95.1777777777778,18.4291666666667
808693,Quercus,oleoides,-96.426,19.672
808694,Quercus,oleoides,-97.63833,19.17306
808695,Quercus,oleoides,-96.875,19.125
808696,Quercus,oleoides,-97.025,20.0583333333333
808701,Quercus,oleoides,-99.75,21.5166666666667
808703,Quercus,oleoides,-94.4047222222222,18.0738888888889
808704,Quercus,oleoides,-96.8866666666667,19.165
808705,Quercus,oleoides,-96.7280555555556,19.9233333333333
808706,Quercus,oleoides,-94.4083333333333,18.075
808707,Quercus,oleoides,-90.8152777777778,16.6583333333333
808708,Quercus,oleoides,-97.825,22.175
808709,Quercus,oleoides,-97.69139,20.49167
808711,Quercus,oleoides,-96.775,19.9083333333333
808713,Quercus,oleoides,-92.5916666666667,17.8416666666667
808715,Quercus,oleoides,-98.2369444444444,20.6736111111111
808716,Quercus,oleoides,-99.3416666666667,22.875
808718,Quercus,oleoides,-97.825,22.175
808719,Quercus,oleoides,-96.8866666666667,19.165
808720,Quercus,oleoides,-95.1277777777778,18.3547222222222
808721,Quercus,oleoides,-96.414,19.668
808722,Quercus,oleoides,-95.1277777777778,18.3547222222222
808723,Quercus,oleoides,-96.675,19.7583333333333
808724,Quercus,oleoides,-94.8727777777778,18.2325
808726,Quercus,oleoides,-96.7769444444444,19.8661111111111
808728,Quercus,oleoides,-96.4144444444444,19.6677777777778
808729,Quercus,oleoides,-96.7280555555556,19.9233333333333
808730,Quercus,oleoides,-96.777,19.866
808731,Quercus,oleoides,-96.8583333333333,19.925
808732,Quercus,oleoides,-96.725,19.9416666666667
808733,Quercus,oleoides,-98.7766666666667,21.2783333333333
808734,Quercus,oleoides,-97.622,19.955
808735,Quercus,oleoides,-100.437,20.552
808737,Quercus,oleoides,-90.7683333333333,16.3433333333333
808738,Quercus,oleoides,-94.525,17.7916666666667
808739,Quercus,oleoides,-96.725,19.8916666666667
808740,Quercus,oleoides,-96.7583333333333,18.9583333333333
808741,Quercus,oleoides,-94.8891666666667,18.2583333333333
808742,Quercus,oleoides,-96.4313888888889,19.7372222222222
808744,Quercus,oleoides,-96.625,19.9916666666667
808745,Quercus,oleoides,-97.69139,20.49167
808747,Quercus,oleoides,-96.7186111111111,19.9330555555556
808748,Quercus,oleoides,-95.2416666666667,17.7916666666667
808750,Quercus,oleoides,-96.90417,19.14583
808751,Quercus,oleoides,-96.7677777777778,19.8872222222222
808753,Quercus,oleoides,-96.725,19.9416666666667
808754,Quercus,oleoides,-100.437,20.552
808755,Quercus,oleoides,-96.414,19.668
808756,Quercus,oleoides,-95.0316666666667,16.8913888888889
808757,Quercus,oleoides,-96.9333333333333,19.5641666666667
808759,Quercus,oleoides,-93.933,17.833
808760,Quercus,oleoides,-92.8152777777778,17.2861111111111
808761,Quercus,oleoides,-98.1647222222222,20.2775
808762,Quercus,oleoides,-96.825,19.9916666666667
808763,Quercus,oleoides,-96.725,19.922
808765,Quercus,oleoides,-96.777,19.866
808766,Quercus,oleoides,-93.45,16.8861111111111
808767,Quercus,oleoides,-97.935,20.1883333333333
808769,Quercus,oleoides,-96.9002777777778,20.125
808770,Quercus,oleoides,-99.22056,21.64028
808771,Quercus,oleoides,-96.7583333333333,19.325
808772,Quercus,oleoides,-97.075,20.425
808773,Quercus,oleoides,-91.904172,17.748493
808774,Quercus,oleoides,-96.6225,19.9527777777778
808778,Quercus,oleoides,-92.0430555555556,17.4847222222222
808779,Quercus,oleoides,-94.8716666666667,18.23
808780,Quercus,oleoides,-97.075,20.425
808781,Quercus,oleoides,-97.8572222222222,22.3063888888889
808782,Quercus,oleoides,-97.0183333333333,20.0741666666667
808783,Quercus,oleoides,-100.437,20.552
808784,Quercus,oleoides,-94.8716666666667,18.23
808785,Quercus,oleoides,-96.825,19.9916666666667
808786,Quercus,oleoides,-98.5658333333333,20.8941666666667
808787,Quercus,eduardii,-104.678,24.034
808788,Quercus,oocarpa,-98.9255555555556,24.5294444444444
808793,Quercus,oocarpa,-100.515833333333,22.6494444444444
808806,Quercus,oocarpa,-93.7358333333333,16.4727777777778
808818,Quercus,oocarpa,-92.5019444444444,16.56
808823,Quercus,oocarpa,-104.706666666667,20.3355555555556
808827,Quercus,oocarpa,-104.813333333333,20.2572222222222
808832,Quercus,oocarpa,-100.467222222222,18.8666666666667
808833,Quercus,oocarpa,-92.8958333333333,17.2013888888889
808853,Quercus,oocarpa,-92.3244444444444,16.9902777777778
808878,Quercus,oocarpa,-92.84,17.02
808888,Quercus,oocarpa,-92.84,17.02
808890,Quercus,crassifolia,-102,23
808891,Quercus,crassifolia,-101,22.154
808892,Quercus,laurina,-97.085,18.852
808893,Quercus,laurina,-97.188,19.147
808894,Quercus,laurina,-97.18833,19.146667
808895,Quercus,lancifolia,-102,23
808896,Quercus,mexicana,-100.069,24.805
808897,Quercus,mexicana,-102,23
808898,Quercus,laeta,-103.798,21.812
808899,Quercus,laeta,-103.8,21.831388
808900,Quercus,laeta,-107.648,25.933
808901,Quercus,laeta,-107.648,25.933
808902,Quercus,laeta,-107.648,25.933
808903,Quercus,laeta,-107.648,25.933
808904,Quercus,subspathulata,-104.583,21.333
808905,Quercus,obtusata,-101.686,19.209
808906,Quercus,obtusata,-102.49,18.54
808907,Quercus,obtusata,-101.686,19.209
808910,Quercus,xalapensis,-93.6,16.21
808911,Quercus,xalapensis,-94.18,16.72
808912,Quercus,xalapensis,-92.0511111111111,16.6541666666667
808913,Quercus,xalapensis,-100.233,17.417
808914,Quercus,xalapensis,-99.9402777777778,17.5244444444444
808915,Quercus,xalapensis,-92.98,15.75
808916,Quercus,xalapensis,-92.429153,15.446772
808917,Quercus,xalapensis,-99.84,17.6516666666667
808918,Quercus,xalapensis,-99.84,17.651666666667
808920,Quercus,xalapensis,-100.241666666667,17.425
808921,Quercus,xalapensis,-96.94861,19.50944
808922,Quercus,xalapensis,-96.5416666666667,19.3897222222222
808923,Quercus,xalapensis,-99.1787,23.05749
808924,Quercus,xalapensis,-99.21401,23.03451
808926,Quercus,xalapensis,-99.9805555555556,17.5061111111111
808927,Quercus,xalapensis,-92.6166194444444,15.4165583333333
808929,Quercus,xalapensis,-99.84,17.652
808930,Quercus,peduncularis,-96.3,17.217
808931,Quercus,peduncularis,-94.9083333333333,17.9416666666667
808932,Quercus,peduncularis,-104.408333333333,19.7083333333333
808933,Quercus,peduncularis,-99.0083333333333,16.9416666666667
808934,Quercus,peduncularis,-96.7583333333333,18.9583333333333
808935,Quercus,peduncularis,-93.2244444444444,16.9477777777778
808936,Quercus,peduncularis,-96.572,19.358
808937,Quercus,peduncularis,-93.4847222222222,15.9975
808938,Quercus,peduncularis,-95.125,18.2583333333333
808939,Quercus,peduncularis,-94.0152777777778,16.4527777777778
808940,Quercus,peduncularis,-99.098,16.967
808941,Quercus,peduncularis,-92.325,15.325
808942,Quercus,peduncularis,-92.925,16.875
808943,Quercus,peduncularis,-98.775,17.0083333333333
808944,Quercus,peduncularis,-92.1222222222222,16.7388888888889
808945,Quercus,peduncularis,-96.825,19.225
808946,Quercus,peduncularis,-103.15,18.767
808947,Quercus,peduncularis,-92.45,16.5305555555556
808948,Quercus,peduncularis,-92.9444444444444,15.7694444444444
808949,Quercus,peduncularis,-93.38111,16.38111
808950,Quercus,peduncularis,-104.108333333333,19.3925
808951,Quercus,peduncularis,-93.1527777777778,17.1152777777778
808952,Quercus,peduncularis,-101.638,19.405
808953,Quercus,peduncularis,-92.85,16.7083333333333
808954,Quercus,peduncularis,-92.9083333333333,17.1888888888889
808955,Quercus,peduncularis,-96.94611,17.92417
808956,Quercus,peduncularis,-100.117222222222,17.2141666666667
808957,Quercus,peduncularis,-101.6,17.97
808958,Quercus,peduncularis,-92.5286111111111,16.8622222222222
808959,Quercus,peduncularis,-92.7130555555556,16.7619444444444
808960,Quercus,peduncularis,-94.1333333333333,16.725
808961,Quercus,peduncularis,-93.57202,16.1979
808963,Quercus,peduncularis,-104.232222222222,19.6491666666667
808964,Quercus,peduncularis,-98.655,20.645
808965,Quercus,peduncularis,-96.5672222222222,17.1947222222222
808966,Quercus,peduncularis,-92.925,16.8916666666667
808967,Quercus,peduncularis,-92.8416666666667,16.725
808968,Quercus,peduncularis,-93.6083333333333,16.1583333333333
808969,Quercus,peduncularis,-99.575,17.5583333333333
808970,Quercus,peduncularis,-91.8222222222222,16.1138888888889
808971,Quercus,peduncularis,-92.9166666666667,17.1944444444444
808972,Quercus,peduncularis,-93.08,16.51
808973,Quercus,peduncularis,-92.925,16.8916666666667
808974,Quercus,peduncularis,-95.93333,16.2
808975,Quercus,peduncularis,-104.822,20.381
808976,Quercus,peduncularis,-104.813333333333,20.2572222222222
808977,Quercus,peduncularis,-92.7805555555556,16.7694444444444
808978,Quercus,peduncularis,-92.7583333333333,15.8402777777778
808979,Quercus,peduncularis,-92.3833333333333,16.5
808980,Quercus,peduncularis,-92.7222194444444,16.7597194444444
808981,Quercus,peduncularis,-103.94972,19.44417
808982,Quercus,peduncularis,-104.317,19.667
808983,Quercus,peduncularis,-93.2244444444444,16.9477777777778
808984,Quercus,peduncularis,-92.15,17
808985,Quercus,peduncularis,-92.2166666666667,17.0333333333333
808986,Quercus,peduncularis,-92.367,15.3
808987,Quercus,peduncularis,-91.9083333333333,16.3527777777778
808988,Quercus,peduncularis,-104.389984,19.701666
808989,Quercus,peduncularis,-95.175,18.4416666666667
808990,Quercus,peduncularis,-99.575,17.3416666666667
808991,Quercus,peduncularis,-96.3,17.217
808992,Quercus,peduncularis,-98.875,17.0416666666667
808993,Quercus,peduncularis,-92.367,15.3
808994,Quercus,peduncularis,-92.08,16.16
808995,Quercus,peduncularis,-100.07,19.08
808996,Quercus,peduncularis,-99.5678722222222,17.1172833333333
808997,Quercus,peduncularis,-99.94,19
808998,Quercus,peduncularis,-92.0333333333333,16.1
808999,Quercus,peduncularis,-103.883,19.8
809000,Quercus,peduncularis,-103.883,19.8
809001,Quercus,peduncularis,-95.1916666666667,18.4416666666667
809002,Quercus,peduncularis,-104.822,20.381
809003,Quercus,peduncularis,-93.8805555555556,16.6638888888889
809004,Quercus,peduncularis,-104.4375,19.7111111111111
809005,Quercus,peduncularis,-98.375,17.3083333333333
809007,Quercus,peduncularis,-101.217,19.433
809008,Quercus,peduncularis,-104.317,19.667
809009,Quercus,peduncularis,-104.25,19.5
809010,Quercus,peduncularis,-92.4168,16.4827194444444
809011,Quercus,peduncularis,-93.5861111111111,16.1833333333333
809012,Quercus,peduncularis,-101.451,18.183
809014,Quercus,peduncularis,-104.775,20.4416666666667
809015,Quercus,peduncularis,-93.8972222222222,16.2388888888889
809016,Quercus,peduncularis,-96.75,19.467
809017,Quercus,peduncularis,-93.133,16.733
809018,Quercus,peduncularis,-99.261,19.375
809019,Quercus,peduncularis,-92.78,16.77
809020,Quercus,peduncularis,-94.0333333333333,16.4611111111111
809021,Quercus,peduncularis,-104.895,21.5166666666667
809022,Quercus,peduncularis,-92.34,15.32
809023,Quercus,peduncularis,-103.34833,18.6875
809024,Quercus,peduncularis,-103.733,19.467
809025,Quercus,peduncularis,-95.1916666666667,18.4416666666667
809026,Quercus,peduncularis,-103.15,18.767
809027,Quercus,peduncularis,-94.0194444444444,16.4555555555556
809028,Quercus,peduncularis,-92.9019444444444,16.8236111111111
809029,Quercus,peduncularis,-91.8222222222222,16.1138888888889
809030,Quercus,peduncularis,-103.767,19.467
809031,Quercus,peduncularis,-96.82,19.2
809032,Quercus,peduncularis,-97.05,19.117
809033,Quercus,peduncularis,-93.133,16.733
809034,Quercus,peduncularis,-104.822222222222,20.3805555555556
809035,Quercus,peduncularis,-94.0916666666667,16.4916666666667
809036,Quercus,peduncularis,-91.7,16.1
809037,Quercus,peduncularis,-93.37,16.06
809038,Quercus,peduncularis,-104.82222222222,20.380555555556
809039,Quercus,peduncularis,-103.94972,19.44417
809040,Quercus,peduncularis,-95.2916666666667,18.5916666666667
809041,Quercus,peduncularis,-92.925,16.8916666666667
809042,Quercus,peduncularis,-98.2725,20.28306
809043,Quercus,peduncularis,-104.169444444444,19.4722222222222
809044,Quercus,peduncularis,-98.967,16.9
809045,Quercus,peduncularis,-104.325,19.6783333333333
809047,Quercus,peduncularis,-93.59,16.24
809048,Quercus,peduncularis,-99.0666666666667,17.82
809049,Quercus,peduncularis,-92.9083333333333,16.8583333333333
809050,Quercus,peduncularis,-92.1494444444444,16.9725
809051,Quercus,peduncularis,-94.167,16.733
809052,Quercus,peduncularis,-94.8083333333333,18.175
809053,Quercus,peduncularis,-97.05,19.117
809054,Quercus,peduncularis,-97.883,17.333
809055,Quercus,peduncularis,-93.38111,16.38111
809056,Quercus,peduncularis,-102.033,19.7
809057,Quercus,peduncularis,-92.4777777777778,16.8666666666667
809058,Quercus,peduncularis,-103.7333,19.46667
809059,Quercus,peduncularis,-92.6180555555556,16.9638888888889
809060,Quercus,peduncularis,-104.895,21.517
809061,Quercus,peduncularis,-94.0244444444444,16.465
809062,Quercus,peduncularis,-93.0508055555556,15.8059166666667
809063,Quercus,peduncularis,-104.25,19.5
809064,Quercus,peduncularis,-92.4538888888889,16.8277805555556
809065,Quercus,peduncularis,-103.929444444444,19.4619444444444
809066,Quercus,peduncularis,-104.717,20.867
809067,Quercus,peduncularis,-99.4408333333333,17.5563888888889
809068,Quercus,peduncularis,-104.895,21.517
809069,Quercus,peduncularis,-101.03806,18.12417
809070,Quercus,peduncularis,-99.3838888888889,17.2169444444444
809071,Quercus,peduncularis,-91.79,16.11
809072,Quercus,peduncularis,-104.388888888889,19.675
809073,Quercus,peduncularis,-92.9027777777778,16.8527777777778
809074,Quercus,peduncularis,-92.1233333333333,16.8144444444444
